,PageTitle,SentenceID,QuestionID,Sentence,Question,Answer,JudgeId,Judgment
11368,Amazon River,9dccbfa2-aba2-449d-9005-76787cd6228e,8da48557-d297-4374-a13f-b31601ba01b1,"After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and the expedition turned back.","After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and _ _ _ _ _ _ _  turned back.",the expedition,2969d253-dd0d-4c41-96d9-c65f29f6f515,Bad
11369,Amazon River,9dccbfa2-aba2-449d-9005-76787cd6228e,8da48557-d297-4374-a13f-b31601ba01b1,"After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and the expedition turned back.","After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and _ _ _ _ _ _ _  turned back.",the expedition,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
11370,Amazon River,9dccbfa2-aba2-449d-9005-76787cd6228e,8da48557-d297-4374-a13f-b31601ba01b1,"After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and the expedition turned back.","After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and _ _ _ _ _ _ _  turned back.",the expedition,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
11371,Amazon River,9dccbfa2-aba2-449d-9005-76787cd6228e,8da48557-d297-4374-a13f-b31601ba01b1,"After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and the expedition turned back.","After 170 km, the Coca River joined the Napo River (at a point now known as Puerto Francisco de Orellana), and his men threatened to mutiny if he followed his orders and _ _ _ _ _ _ _  turned back.",the expedition,44427d8b-aa60-49dc-9e63-803c139d2ea1,Bad
11372,Asbestos,3202dd8b-cc7c-405f-980e-5e99eec76d78,8bb159c2-da51-471e-aaa0-c3b820dec2d7,"Five types of asbestos are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.","Five types of _ _ _ _  are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.",asbestos,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11373,Asbestos,3202dd8b-cc7c-405f-980e-5e99eec76d78,8bb159c2-da51-471e-aaa0-c3b820dec2d7,"Five types of asbestos are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.","Five types of _ _ _ _  are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.",asbestos,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Okay
11374,Asbestos,3202dd8b-cc7c-405f-980e-5e99eec76d78,8bb159c2-da51-471e-aaa0-c3b820dec2d7,"Five types of asbestos are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.","Five types of _ _ _ _  are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.",asbestos,34af710e-393a-44ee-8b61-6d9a808f8b25,Good
11375,Asbestos,3202dd8b-cc7c-405f-980e-5e99eec76d78,8bb159c2-da51-471e-aaa0-c3b820dec2d7,"Five types of asbestos are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.","Five types of _ _ _ _  are found in the amphibole group: amosite, crocidolite, anthophyllite, tremolite, and actinolite.",asbestos,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
11376,Islam,cdfc858a-2fde-47cc-b0e4-6e3753a2efd5,fef0420d-626d-4dd3-bbe7-4f99824ceaea,"Also of importance to Sufism was the creation of the Masnavi , a collection of mystical poetry by the 13th century Persian poet Rumi .","Also of importance to Sufism was the creation of the Masnavi , _ _ _ _ _ _  of mystical poetry by the 13th century Persian poet Rumi .",a collection,f399d430-04d7-4378-b65a-76b9a62fbab5,Okay
11377,Islam,cdfc858a-2fde-47cc-b0e4-6e3753a2efd5,fef0420d-626d-4dd3-bbe7-4f99824ceaea,"Also of importance to Sufism was the creation of the Masnavi , a collection of mystical poetry by the 13th century Persian poet Rumi .","Also of importance to Sufism was the creation of the Masnavi , _ _ _ _ _ _  of mystical poetry by the 13th century Persian poet Rumi .",a collection,968993ce-395e-4bb4-8d52-0ab9b5a47a5b,Bad
11378,Islam,cdfc858a-2fde-47cc-b0e4-6e3753a2efd5,fef0420d-626d-4dd3-bbe7-4f99824ceaea,"Also of importance to Sufism was the creation of the Masnavi , a collection of mystical poetry by the 13th century Persian poet Rumi .","Also of importance to Sufism was the creation of the Masnavi , _ _ _ _ _ _  of mystical poetry by the 13th century Persian poet Rumi .",a collection,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11379,Islam,cdfc858a-2fde-47cc-b0e4-6e3753a2efd5,fef0420d-626d-4dd3-bbe7-4f99824ceaea,"Also of importance to Sufism was the creation of the Masnavi , a collection of mystical poetry by the 13th century Persian poet Rumi .","Also of importance to Sufism was the creation of the Masnavi , _ _ _ _ _ _  of mystical poetry by the 13th century Persian poet Rumi .",a collection,3363f505-907e-4232-96aa-d83768343344,Bad
11380,Amazon River,2694d39b-ec26-4145-9226-c321a7303624,d86020a1-40e2-4b2b-8870-e32ff6206363,"The Amazon Basin, the largest drainage basin in the world, covers about 40 percent of South America, an area of approximately .","The Amazon Basin, _ _ _ _ _ _ _ _ _ _ _ _ _  in the world, covers about 40 percent of South America, an area of approximately .",the largest drainage basin,f399d430-04d7-4378-b65a-76b9a62fbab5,Okay
11381,Amazon River,2694d39b-ec26-4145-9226-c321a7303624,d86020a1-40e2-4b2b-8870-e32ff6206363,"The Amazon Basin, the largest drainage basin in the world, covers about 40 percent of South America, an area of approximately .","The Amazon Basin, _ _ _ _ _ _ _ _ _ _ _ _ _  in the world, covers about 40 percent of South America, an area of approximately .",the largest drainage basin,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
11382,Amazon River,2694d39b-ec26-4145-9226-c321a7303624,d86020a1-40e2-4b2b-8870-e32ff6206363,"The Amazon Basin, the largest drainage basin in the world, covers about 40 percent of South America, an area of approximately .","The Amazon Basin, _ _ _ _ _ _ _ _ _ _ _ _ _  in the world, covers about 40 percent of South America, an area of approximately .",the largest drainage basin,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
11383,Amazon River,2694d39b-ec26-4145-9226-c321a7303624,d86020a1-40e2-4b2b-8870-e32ff6206363,"The Amazon Basin, the largest drainage basin in the world, covers about 40 percent of South America, an area of approximately .","The Amazon Basin, _ _ _ _ _ _ _ _ _ _ _ _ _  in the world, covers about 40 percent of South America, an area of approximately .",the largest drainage basin,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11384,Tropical Cyclone,c1643223-db33-438e-9d4f-e1551233a220,da74627e-347a-4db5-8fa6-97fc78ada945,The 2004 film The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,_ _ _ _ _ _ _ The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,The 2004 film,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Bad
11385,Tropical Cyclone,c1643223-db33-438e-9d4f-e1551233a220,da74627e-347a-4db5-8fa6-97fc78ada945,The 2004 film The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,_ _ _ _ _ _ _ The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,The 2004 film,3363f505-907e-4232-96aa-d83768343344,Bad
11386,Tropical Cyclone,c1643223-db33-438e-9d4f-e1551233a220,da74627e-347a-4db5-8fa6-97fc78ada945,The 2004 film The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,_ _ _ _ _ _ _ The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,The 2004 film,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
11387,Tropical Cyclone,c1643223-db33-438e-9d4f-e1551233a220,da74627e-347a-4db5-8fa6-97fc78ada945,The 2004 film The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,_ _ _ _ _ _ _ The Day After Tomorrow includes several mentions of actual tropical cyclones as well as featuring fantastical 'hurricane-like' non-tropical Arctic storms.,The 2004 film,b1c6bfcb-0e06-4ec1-9e67-25d01781f3e0,Okay
11388,Boston Tea Party,6e1e3ca5-d162-442a-a0b2-a39d274f309b,8d722b50-6ea3-4df4-afc6-50f0b3b24576,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying the duty.,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying _ _ _ _ .,the duty,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
11389,Boston Tea Party,6e1e3ca5-d162-442a-a0b2-a39d274f309b,8d722b50-6ea3-4df4-afc6-50f0b3b24576,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying the duty.,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying _ _ _ _ .,the duty,499833e6-817a-4af1-93dd-57daddcab302,Good
11390,Boston Tea Party,6e1e3ca5-d162-442a-a0b2-a39d274f309b,8d722b50-6ea3-4df4-afc6-50f0b3b24576,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying the duty.,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying _ _ _ _ .,the duty,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Okay
11391,Boston Tea Party,6e1e3ca5-d162-442a-a0b2-a39d274f309b,8d722b50-6ea3-4df4-afc6-50f0b3b24576,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying the duty.,Governor Hutchinson refused to grant permission for the Dartmouth to leave without paying _ _ _ _ .,the duty,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11392,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,e067050e-b962-40c5-88d6-b2f4b28573ed,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, the year after the Meiji Restoration , the daimyo, together with _ _ _ _  , formed a new aristocracy, the kazoku .",the kuge,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11393,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,e067050e-b962-40c5-88d6-b2f4b28573ed,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, the year after the Meiji Restoration , the daimyo, together with _ _ _ _  , formed a new aristocracy, the kazoku .",the kuge,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
11394,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,e067050e-b962-40c5-88d6-b2f4b28573ed,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, the year after the Meiji Restoration , the daimyo, together with _ _ _ _  , formed a new aristocracy, the kazoku .",the kuge,3363f505-907e-4232-96aa-d83768343344,Good
11395,Daimyo,430b3783-33dd-44d3-8c38-c5ecf3f4a335,e067050e-b962-40c5-88d6-b2f4b28573ed,"In 1869, the year after the Meiji Restoration , the daimyo, together with the kuge , formed a new aristocracy, the kazoku .","In 1869, the year after the Meiji Restoration , the daimyo, together with _ _ _ _  , formed a new aristocracy, the kazoku .",the kuge,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Good
11396,Chernobyl disaster,2a550300-3348-4d2a-b1f4-a6d52c64e71e,49f170b1-e87a-4749-a56c-a3f58f641a87,"Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb neutrons, which in turn increased the reactor's power output.","Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb _ _ _ _ , which in turn increased the reactor's power output.",neutrons,3769bb0b-4615-4b8a-9477-94128685eafc,Good
11397,Chernobyl disaster,2a550300-3348-4d2a-b1f4-a6d52c64e71e,49f170b1-e87a-4749-a56c-a3f58f641a87,"Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb neutrons, which in turn increased the reactor's power output.","Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb _ _ _ _ , which in turn increased the reactor's power output.",neutrons,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
11398,Chernobyl disaster,2a550300-3348-4d2a-b1f4-a6d52c64e71e,49f170b1-e87a-4749-a56c-a3f58f641a87,"Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb neutrons, which in turn increased the reactor's power output.","Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb _ _ _ _ , which in turn increased the reactor's power output.",neutrons,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
11399,Chernobyl disaster,2a550300-3348-4d2a-b1f4-a6d52c64e71e,49f170b1-e87a-4749-a56c-a3f58f641a87,"Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb neutrons, which in turn increased the reactor's power output.","Because of the positive void coefficient of the RBMK reactor at low reactor power levels, it was now primed to embark on a positive feedback loop, in which the formation of steam voids reduced the ability of the liquid water coolant to absorb _ _ _ _ , which in turn increased the reactor's power output.",neutrons,bbe344aa-c4da-4dc0-be09-6570704a7050,Good
11400,Constitution,716c6386-190f-4586-8575-f6e1d87c6ac9,e02e5af4-7a32-4334-ba9f-0ad78b6b3df4,"When these principles are written down into a single or set of legal documents, those documents may be said to comprise a written constitution.","When these principles are _ _ _ _ down into a single or set of legal documents, those documents may be said to comprise a written constitution.",written,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Okay
11401,Constitution,716c6386-190f-4586-8575-f6e1d87c6ac9,e02e5af4-7a32-4334-ba9f-0ad78b6b3df4,"When these principles are written down into a single or set of legal documents, those documents may be said to comprise a written constitution.","When these principles are _ _ _ _ down into a single or set of legal documents, those documents may be said to comprise a written constitution.",written,d1fe660b-0157-4595-9b1b-8c05f64f458e,Bad
11402,Constitution,716c6386-190f-4586-8575-f6e1d87c6ac9,e02e5af4-7a32-4334-ba9f-0ad78b6b3df4,"When these principles are written down into a single or set of legal documents, those documents may be said to comprise a written constitution.","When these principles are _ _ _ _ down into a single or set of legal documents, those documents may be said to comprise a written constitution.",written,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
11403,Constitution,716c6386-190f-4586-8575-f6e1d87c6ac9,e02e5af4-7a32-4334-ba9f-0ad78b6b3df4,"When these principles are written down into a single or set of legal documents, those documents may be said to comprise a written constitution.","When these principles are _ _ _ _ down into a single or set of legal documents, those documents may be said to comprise a written constitution.",written,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
11404,Sous Vide,086b98d9-8a21-4883-8c64-9dad43be2214,4167857b-283e-4c3e-8920-eb9af0625363,They recommend adding more insulation in the lid of the cooler to reduce the time spent monitoring and adjusting temperature.,They recommend adding more insulation in the lid of the cooler to reduce _ _ _ _ _ _ _ _ _ _ _ _ _ and adjusting temperature.,the time spent monitoring,db97fea4-7988-4cf9-b8a9-cad2af3fc174,Okay
11405,Sous Vide,086b98d9-8a21-4883-8c64-9dad43be2214,4167857b-283e-4c3e-8920-eb9af0625363,They recommend adding more insulation in the lid of the cooler to reduce the time spent monitoring and adjusting temperature.,They recommend adding more insulation in the lid of the cooler to reduce _ _ _ _ _ _ _ _ _ _ _ _ _ and adjusting temperature.,the time spent monitoring,e2cc0e8f-295a-4d21-b974-d8855b436244,Okay
